Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;23;0;1;6;0;320;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;5.618946e+01;4.859521e+01
0;dgetrf_nopiv;23;0;1;6;0;512;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;5.858360e+01;4.660926e+01
0;dgetrf_nopiv;23;0;1;6;0;960;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;6.435339e+01;4.243038e+01
0;dgetrf_nopiv;23;0;1;6;0;128;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;6.331804e+01;4.312418e+01
0;dgetrf_nopiv;23;0;1;6;0;512;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;6.091997e+01;4.482173e+01
0;dgetrf_nopiv;23;0;1;6;0;960;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;6.581252e+01;4.148966e+01
0;dgetrf_nopiv;23;0;1;6;0;1600;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;6.173989e+01;4.422649e+01
0;dgetrf_nopiv;23;0;1;6;0;320;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;5.525753e+01;4.941478e+01
0;dgetrf_nopiv;23;0;1;6;0;128;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;6.246318e+01;4.371437e+01
0;dgetrf_nopiv;23;0;1;6;0;256;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;7.859944e+01;3.473993e+01
0;dgetrf_nopiv;23;0;1;6;0;128;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;6.149882e+01;4.439985e+01
0;dgetrf_nopiv;23;0;1;6;0;1600;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;6.218382e+01;4.391075e+01
0;dgetrf_nopiv;23;0;1;6;0;960;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;6.278522e+01;4.349015e+01
0;dgetrf_nopiv;23;0;1;6;0;512;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;6.204149e+01;4.401149e+01
0;dgetrf_nopiv;23;0;1;6;0;256;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;7.603400e+01;3.591208e+01
0;dgetrf_nopiv;23;0;1;6;0;320;16000;16000;16000;1804289383;1.600000e+04;0.000000e+00;5.621337e+01;4.857454e+01
