Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops;scheduler
0;dgetrf_nopiv;23;0;1;6;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.409933e+01;2.599204e+01;random
0;dgetrf_nopiv;23;0;1;6;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.437400e+01;2.549537e+01;random
0;dgetrf_nopiv;23;0;1;6;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.423618e+01;2.574218e+01;random
0;dgetrf_nopiv;23;0;1;6;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.500809e+01;2.441819e+01;random
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.414786e+01;2.590289e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.459940e+01;2.510174e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.453937e+01;2.520538e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.380572e+01;2.654482e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.438016e+01;2.548444e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.477789e+01;2.479855e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.444069e+01;2.537763e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.481439e+01;2.473746e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.426441e+01;2.569124e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.466437e+01;2.499053e+01;dmda
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.480553e+01;2.475227e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.470742e+01;2.491738e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.423898e+01;2.573711e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.461666e+01;2.507209e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.450455e+01;2.526588e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.452667e+01;2.522742e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.461943e+01;2.506734e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.463232e+01;2.504526e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.500019e+01;2.443105e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.500022e+01;2.443100e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.207692e+01;3.034468e+01;lws
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.142883e+01;3.206543e+01;lws
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.145976e+01;3.197888e+01;lws
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.170134e+01;3.131867e+01;lws
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.140335e+01;3.213707e+01;lws
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.165743e+01;3.143664e+01;lws
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.135749e+01;3.226683e+01;lws
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.161075e+01;3.156303e+01;lws
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.143624e+01;3.204464e+01;lws
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.142679e+01;3.207117e+01;lws
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.420512e+01;2.579847e+01;random
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.487895e+01;2.463011e+01;random
0;dgetrf_nopiv;23;0;2;3;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.447755e+01;2.531301e+01;random
