Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops;scheduler
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.686028e+01;5.400263e+01;dmdas
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.582612e+01;5.556148e+01;dmda
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.917690e+01;4.047738e+01;random
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.688103e+01;5.397225e+01;dmda
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.745259e+01;5.314859e+01;dmda
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.796951e+01;5.242501e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.516874e+01;5.660005e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.519914e+01;5.655116e+01;dmdas
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.121375e+01;6.377165e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.126914e+01;3.882555e+01;random
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.298560e+01;3.756780e+01;random
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.756743e+01;5.298612e+01;dmdas
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.072888e+01;3.923904e+01;random
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.924686e+01;4.041988e+01;random
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.152905e+01;3.862971e+01;random
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.589607e+01;5.545321e+01;dmda
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.320136e+01;5.995394e+01;lws
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.884987e+01;4.074837e+01;random
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.357114e+01;5.929356e+01;lws
0;dgetrf_nopiv;23;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.173085e+01;6.273239e+01;lws
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.267401e+01;3.779002e+01;random
0;dgetrf_nopiv;23;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.345383e+01;5.950148e+01;lws
0;dgetrf_nopiv;23;0;3;2;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.561016e+01;5.589843e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.022267e+01;3.963454e+01;random
