Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;22;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.965577e+01;3.336731e+01
0;dgetrf_nopiv;22;0;1;6;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.994804e+01;3.320463e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.618714e+01;4.309755e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.469727e+01;4.453409e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.634714e+01;4.294876e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.404771e+01;4.519082e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.915869e+01;4.049238e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.804568e+01;4.143041e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.594676e+01;4.332302e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.576587e+01;4.349425e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.907604e+01;4.056057e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.808580e+01;4.139585e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.227963e+01;4.708065e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.178578e+01;4.763708e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.302455e+01;4.626550e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.989885e+01;4.988997e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.288041e+01;4.642102e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.197145e+01;4.742634e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.901821e+01;5.101599e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.171903e+01;4.771329e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.207889e+01;4.730524e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.906776e+01;5.095127e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.971016e+01;5.012703e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.646604e+01;5.458647e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.896235e+01;5.108912e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.754277e+01;5.302093e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.793370e+01;5.247451e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.820520e+01;5.210161e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.757440e+01;5.297629e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.660850e+01;5.437404e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.744409e+01;5.316065e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.795884e+01;5.243976e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.590586e+01;3.560543e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.572186e+01;3.572300e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.659479e+01;3.517201e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.780465e+01;3.443585e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.760179e+01;3.455712e+01
0;dgetrf_nopiv;22;0;2;3;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.860843e+01;3.396359e+01
