Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;23;0;1;6;0;320;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.366157e+01;4.559049e+01
0;dgetrf_nopiv;23;0;1;6;0;320;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.201609e+01;4.737595e+01
0;dgetrf_nopiv;23;0;1;6;0;512;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.270622e+01;3.776693e+01
0;dgetrf_nopiv;23;0;1;6;0;512;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.177478e+01;3.844637e+01
0;dgetrf_nopiv;23;0;1;6;0;512;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.279574e+01;3.770290e+01
0;dgetrf_nopiv;23;0;1;6;0;512;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.476824e+01;3.634501e+01
0;dgetrf_nopiv;23;0;1;6;0;512;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.159715e+01;3.857873e+01
0;dgetrf_nopiv;23;0;1;6;0;512;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.446064e+01;3.655029e+01
0;dgetrf_nopiv;23;0;1;6;0;512;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.431518e+01;3.664817e+01
0;dgetrf_nopiv;23;0;1;6;0;512;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.056259e+01;3.936808e+01
0;dgetrf_nopiv;23;0;1;6;0;512;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.398220e+01;3.687424e+01
0;dgetrf_nopiv;23;0;1;6;0;512;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.285126e+01;3.766329e+01
0;dgetrf_nopiv;23;0;1;6;0;960;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.081184e+01;3.917497e+01
0;dgetrf_nopiv;23;0;1;6;0;960;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.755862e+01;4.185471e+01
0;dgetrf_nopiv;23;0;1;6;0;960;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.826185e+01;4.124484e+01
0;dgetrf_nopiv;23;0;1;6;0;960;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.920693e+01;4.045269e+01
0;dgetrf_nopiv;23;0;1;6;0;960;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.992532e+01;3.987060e+01
0;dgetrf_nopiv;23;0;1;6;0;960;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.871050e+01;4.086495e+01
0;dgetrf_nopiv;23;0;1;6;0;960;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.110571e+01;3.894971e+01
0;dgetrf_nopiv;23;0;1;6;0;960;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;4.816323e+01;4.132930e+01
0;dgetrf_nopiv;23;0;1;6;0;960;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.204831e+01;3.824432e+01
